ref_hash,diff_in_sec
1000169251625791246,39311.667620600005
1000395625957344683,47411.66790333334
1003027494996471685,53428.76901933333
1007573308966476713,84866.69075200001
1010070503877148763,29936.094542
1010265377387765028,2408.6617318225804
1010531372912327058,45709.36076275
1013543838965040946,4200.765175508474
1014428234021750342,8092.498078789473
1017668882534236751,8081.9929735000005
1017958004932387739,14743.578183285714
1021582875881379650,49219.857881
1022093956983448460,14813.253792000001
1022155574388897311,11428.882989047623
1024792555410741306,49336.164018999996
1026825193119998092,1627.3741360000001
1030603044158081433,4423.333517114286
1030865855693267844,35360.044266000004
1032938399279723623,4506.712017560975
1036919443887988520,42743.480157000005
1042912100594917197,2542.034706125
104412862089502190,42723.94646325
1048487908287530052,3755.7345398823536
1048782984015604883,2714.5750496666665
1052346027668414186,4575.066170499999
1052782935269141271,4314.863306378379
105337483767914646,4247.797147306123
1053399148291039201,35582.06679385714
1054881396892383323,2364.848610527273
1055760083915480820,8951.9782496
1058525390691423513,765.814757637982
1062274422372114651,15099.591902
1069066119870904979,18731.079330846154
1071701264087131067,5368.1156234565215
1076086792264173440,3094.475754963855
1078643268919016184,269.3851345294118
1080074517463091765,5816.831345261902
1082062519835461489,6897.063053351353
1083324672128707147,5673.507579952381
1084673948755476350,126406.94897550001
108675559753870541,3375.8630658933334
1090348823218637154,11343.054177
109389620877102250,2730.587830857143
1095130837096278807,2610.6932114929573
1097690588650818183,3167.7058864814817
1098333517628887771,36946.80435400001
1098698655660153317,3629.5399822608715
1102680423242413676,425.9578170888157
1108571703275362862,48114.90162225
1109716870153151001,3964.258741
1110652558277138855,1366.500985
1111065470587874091,28498.3773116
111177788438165194,17743.51136857143
1114026657194419748,9908.522378736843
1114508230319864946,5854.48963195349
1115138041376043539,1311.7121743179482
1117590669569321964,49251.798912000006
1117811498061299916,9073.01623973077
1119031235556320896,2117.0063969625
1123499146680162742,1090.9067226666668
1126070781577415060,30413.582505250008
1129766292147277557,1709.130828604395
1131546864431701911,18364.94319738462
1136031752303953778,4372.875101333334
1136471390576544145,54307.76052166667
1137626983589975828,34843.382481
1145009605155104884,2397.8605439444445
1156275031468463136,8562.664018888889
1156694545460335017,5385.8719685652195
1160971248791325717,21531.434069272727
1161843904632575594,56089.042848000005
1167633864786053186,798.9866834399998
1168157541031578455,19315.028703545457
1175385689997483703,17267.924632000002
1175791667336060650,2285.892350750001
1176502947759067386,7458.950419000001
1176818370378839086,19896.314794799997
1179211379479512284,4448.2225795714285
1187615102176685882,116581.83249600002
1187995611677437206,6941.372789166669
1191960282997642823,425.4387856666667
1194162776830151855,1629.9649629795917
1199641757841499367,6126.733493368421
1200899806989014770,25070.694698000003
1204574205636847942,1936.0522716842108
1205014055416064598,297.94749354819277
1209266135065312559,7255.093394703705
1209684448831341752,3003.901608366667
122031620643150233,13715.887646000001
1225293060838887434,4080.921428222221
1227457012435462438,76116.020586
1229609562842818924,73755.97333800001
1231413972006880331,73310.29402900001
1232605060713570544,3595.8934556800004
123979484119113285,50575.083224
1248297595627780685,23449.11502572728
1251678112439909237,2601.049539727273
1251711610192393941,729.0860815284811
1252375118134913744,2317.447924135134
1253893505327217043,9865.1143372
1257211796115020351,46518.960960000004
1265362887592424102,491.7061437925314
126760379585103536,35097.61729366667
1268668663105484535,66786.218291
1268988768599406958,33138.09779033333
1269617022810318893,24430.072704
12710129175666777,30545.772829800007
1281391375697256626,3775.137423446155
1283079572748604544,13565.131836090912
12880076216702587,3754.4435911304354
1289461437081782083,2472.7678681980196
1295673566983281594,31422.320147000002
12977391562678610,2822.9036493295457
1299921942054010422,3540.265230842108
130079406502638965,10747.059145705882
1302737911806151146,21667.60930666667
1307116007931231623,39720.194037500005
1311716395227719150,24951.057939000002
1311884661988038994,64109.406188
1319359126470626650,3051.399903000001
1319530529617838683,1641.214446929033
1319647639949654011,9525.911251692309
1320285155686563936,3425.456307260868
1320698541748474698,26219.593014111117
1321931638565151894,6710.3320699999995
1325299270880328289,8683.667938
1327834472616354686,99.49681082593582
1334979714748379384,9133.0409294
1337817839840024265,1814.8012383750001
133862296273929010,10343.273840000002
1339357409349811507,45145.89319825001
1340306399366036773,202.23065017647065
134252899899870481,78961.66596700001
1343304896887941153,5753.40914134091
1343610696446705241,67174.16360566668
