ref_hash,diff_in_sec
1000169251625791246,41993.21302266667
1000395625957344683,15310.906232624999
1003027494996471685,475.9292721679391
1006670001679961544,64857.606340000006
1007573308966476713,41314.54050066667
1010070503877148763,29936.094542
1010531372912327058,56209.43711525001
1011610998357271358,4743.2098355
1013543838965040946,7805.81212632143
1014428234021750342,28869.637503
101763096421653092,83056.899183
1017668882534236751,9845.9789205
1017958004932387739,8262.172475130437
1022093956983448460,20527.6023776
1022155574388897311,5616.017295288889
1024792555410741306,30804.246028500005
1026825193119998092,39128.5418202
1030603044158081433,3805.310557703125
1030865855693267844,35360.044266000004
1032938399279723623,3427.4706128484863
1037575899869926,10552.077478499998
1042912100594917197,2542.034706125
104412862089502190,2809.0246198888894
1048487908287530052,4820.344930196078
1052346027668414186,30335.773148625
105337483767914646,36307.399381142866
1053399148291039201,25890.61689814286
1054881396892383323,4802.662982900002
1055760083915480820,13919.344976357144
1056749944537419493,358.6608845635598
1058525390691423513,3253.8581506794876
1062274422372114651,28068.084828666673
1069066119870904979,9186.7990976
1070673984959261173,66.90126900000001
1071701264087131067,1950.6109356015618
1076086792264173440,4391.465714344828
1078063581723896055,38409.095009000004
1080074517463091765,2919.1141154411766
108091152851614035,3014.179156103448
1082062519835461489,6171.543968219512
1083324672128707147,7074.397422555558
1084673948755476350,20278.110710333338
108675559753870541,7015.215814277778
1091213713572176533,19308.98886566667
1092578651697005865,75869.131144
109389620877102250,351.55343094650226
1095130837096278807,2490.8223708817204
1097690588650818183,5023.201987710527
1098698655660153317,2486.9051062929307
1100694657931150169,48182.9260015
1102680423242413676,622.50150895
1108571703275362862,44671.987833
1109716870153151001,22851.63914633334
1110652558277138855,11088.624936777776
1111065470587874091,18697.295519333333
111177788438165194,12188.329475428574
1113913537041480485,2306.0207761111105
1114026657194419748,9537.427354592593
1114323564105303141,5749.938635866667
1114508230319864946,5650.689411340909
1115138041376043539,10736.415903347828
1117590669569321964,36860.36005214286
1117811498061299916,20348.25165
1118296407046663101,1625.8224413230769
1119031235556320896,713.6308295146201
1123499146680162742,50666.85463566668
1126070781577415060,14806.716328749999
1126877271043713659,7328.992513
1128648311587971120,37864.959274
1128814228344083814,1425.0046570147058
1129766292147277557,4040.3242289310347
1131546864431701911,13258.046218263156
1136031752303953778,22453.462660625002
1136471390576544145,76523.281565
1137626983589975828,36260.294886
1145009605155104884,2768.869766857143
1149958127364605785,18447.630401000002
1156275031468463136,6772.795234
1156694545460335017,2121.7343561034486
115885348859837276,5012.015300794118
1160971248791325717,25688.7169522
1161843904632575594,56089.042848000005
1167633864786053186,798.9866834399998
1168157541031578455,25982.503079125006
1175385689997483703,17067.461542
1175791667336060650,2285.892350750001
1179211379479512284,28956.661645000004
1187615102176685882,60363.664992000005
1187995611677437206,4669.211659654546
1190424870217036395,65814.666889
1194162776830151855,3184.6281300200003
1199641757841499367,5770.19051460465
1204574205636847942,1705.4994465202697
1205014055416064598,85470.802068
1209201922567589129,14708.5415302
1209266135065312559,7501.852754656249
122031620643150233,8095.154356999997
1225293060838887434,3354.2860623703723
1227457012435462438,32103.408889
1229609562842818924,44189.93392650001
1232605060713570544,6994.672784
1234527712464722201,1652.8594583333334
1248297595627780685,23859.031842000004
1251678112439909237,4305.292486275863
1251711610192393941,2414.419795309524
1252375118134913744,1183.580800025
1253893505327217043,13604.676309473685
1257211796115020351,55153.51209033334
1264022936299507076,11770.720971230769
126760379585103536,28265.426195833326
1268668663105484535,66786.218291
1268988768599406958,13014.293371000002
1269617022810318893,29478.869614500003
12710129175666777,50356.822726000006
1280782500667332514,1157.2131075333334
1281391375697256626,4541.204649943397
1283079572748604544,11456.305691157895
1286394024293955508,59961.40536700001
12880076216702587,4627.797939571429
1289461437081782083,1165.5356634155248
1293570292730365189,71847.87754
1295673566983281594,63454.69266125
12977391562678610,3090.540783884058
130079406502638965,1468.7468815789475
1301976825595357150,938.8487671363636
1302737911806151146,21667.60930666667
1307116007931231623,37329.79424216667
1311716395227719150,21076.83907657143
1311884661988038994,533.0989082000001
1319359126470626650,12320.216554952382
1319530529617838683,1168.315586618812
1319647639949654011,14778.7188754
1320285155686563936,4994.045020490198
1320698541748474698,30084.216062500003
1321931638565151894,5111.515228897961
1327834472616354686,62.50597649541733
1328371665987429740,16664.396290800003
1337817839840024265,8927.597669375
133862296273929010,1672.36614
1339357409349811507,39735.5520495
1340306399366036773,7054.073830875001
1343304896887941153,838.0496908055557
1343610696446705241,28722.490817
1343846973671863229,3125.790191414635
1344094560572816090,15542.254953000001
1346626463765194606,34878.454855
1352341197795597622,18683.886449333335
13538278622181869,1900.8432986700002
1362414875645754903,4548.940313648149
1364647366087403809,118360.46240400002
1368648383437916310,14753.79006816667
1377832923059903066,409.01485764455015
1379699859413237664,10218.493536391306
1380962370594749522,17700.124913
1382829534454032345,73736.51649450001
1385715509195499069,1324.995812055556
1387114378850828264,1407.6907997912087
1389885607828963485,31881.754373
1395269098318536492,14486.440092750001
1400075890161845268,17430.54130692857
1400708258671251084,4519.849670812499
1401236653722021257,3362.765693444445
1404448451510586910,3788.9573433692303
1405078374337581334,6999.1843307499985
1405787563688548883,29063.675231
1405946286287450031,680.8556513553726
1409860811222483843,7388.705065545456
1410718164519785502,1283.0622027574252
141185236309213124,15724.0531345
1414751606152167615,38808.487766750004
1416278477638614719,18920.27014566667
1419354839057038471,72996.51892666667
1435877564557012951,82871.496738
1437959286938859386,2778.2088778666666
